id,title,serial,manufacturer_name,frame_model,year,frame_colors,stolen,stolen_location,date_stolen
64143,2010 Raleigh RX 1.0,absent,Raleigh,RX 1.0,2010,[u'Silver or Gray'],True,"San Francisco,94107",2015-12-05
64101,1992 Bianchi Nyala,H2A20221,Bianchi,Nyala,1992,"[u'Red', u'Silver or Gray']",True,"San Francisco,CA,94110-3322",2015-12-05
64015,Giant Rapid 3,GU3E1143,Giant,Rapid 3,,[u'Black'],True,"Berkeley,94703",2015-12-05
64102,Cannondale M-800 (I think),absent,Cannondale,M-800 (I think),,"[u'Green', u'Black']",True,"Oakland,94609",2015-12-05
64075,2014 Surly Cross-Check,absent,Surly,Cross-Check,2014,[u'Black'],True,"San Francisco,94103",2015-12-05
63952,2009 Trek Madone 4.5,WTU297CT024D,Trek,Madone 4.5,2009,[u'Blue'],True,"San Francisco,94000",2015-12-05
63964,2009 Bianchi Nirone,30177039,Bianchi,Nirone,2009,[u'Teal'],True,"San Francisco,94110",2015-12-05
55875,2015 Fuji Sportif,wbd232l0077k,Fuji,Sportif,2015,[u'Black'],True,"Oakland,CA,94608",2015-12-05
64020,2014 Novara Forza,absent,Novara,Forza,2014,[u'Silver or Gray'],True,"Alameda,94501",2015-12-05
64066,1988 Specialized hybrid,absent,Specialized,hybrid,1988,"[u'Black', u'Yellow or Gold']",True,"San Francisco,CA,94110",2015-12-05
63953,Specialized Dolce,absent,Specialized,Dolce,,[u'Silver or Gray'],True,"San Francisco,94122",2015-12-04
64154,2004 Bianchi Giro,absent,Bianchi,Giro,2004,"[u'Teal', u'Blue']",True,"Berkeley,CA,94709",2015-12-04
30073,Opus Mondano 2.0,ACF13L004764,Opus,Mondano 2.0,,[u'White'],True,"Oakland,94618",2015-12-04
64134,2011 SE Bikes PK ripper floval flyer 24',absent,SE Bikes,PK ripper floval flyer 24',2011,"[u'Black', u'Yellow or Gold']",True,"San Francisco,CA,94111",2015-12-04
63922,"2014 Specialized Specialized A1 Premium Aluminum, fully-manipulated tubing w/ smooth welds, 1-1/8"" lower bearing",absent,Specialized,"Specialized A1 Premium Aluminum, fully-manipulated tubing w/ smooth welds, 1-1/8"" lower bearing",2014,[u'Red'],True,"San Leandro,CA,94578",2015-12-04
64079,1980 Bianchi 54 cm,absent,Bianchi,54 cm,1980,[u'Red'],True,"San Francisco,94102",2015-12-04
63926,2015 Santa Cruz Bronson,PS1405EM1648,Santa Cruz,Bronson,2015,[u'Black'],True,"San Francisco,94109",2015-12-04
63953,Specialized Dolce,absent,Specialized,Dolce,,[u'Silver or Gray'],True,"San Francisco,94122",2015-12-04
63942,Trek 970 SHX Single Track; converted into moped,absent,Trek,970 SHX Single Track; converted into moped,,[u'Silver or Gray'],True,"San Francisco,94102",2015-12-04
63951,1993 Trek 2100,absent,Trek,2100,1993,"[u'Black', u'Silver or Gray']",True,"San Francisco,94114",2015-12-03
64142,Trek Mountain track 850,absent,Trek,Mountain track 850,,[u'Green'],True,"San Francisco,94103",2015-12-03
63906,Trek 1000,tbt0405 ca4ar608,Trek,1000,,[u'Silver or Gray'],True,"San Francisco,94103",2015-12-03
64321,Cannondale Quick 2,BM44474,Cannondale,Quick 2,,[u'White'],True,Oakland,2015-12-03
64000,Fuji Declaration,WBD352L1890K,Fuji,Declaration,,[u'Black'],True,San Francisco,2015-12-03
63833,2003 Fuji Finest,absent,Fuji,Finest,2003,"[u'Silver or Gray', u'Red', u'Black']",True,"San Francisco,94103",2015-12-03
64309,2011 Radon TCS 9.0 Disc Lady,W0W 01736F S0211T,Radon,TCS 9.0 Disc Lady,2011,[u'White'],True,"San Francisco,94133",2015-12-02
64308,"2009 Radon TCS 9.2 TR, 55cm",213302 0010 59032122 0509,Radon,"TCS 9.2 TR, 55cm",2009,[u'Black'],True,"San Francisco,94133",2015-12-02
63791,2016 Specialized Sirrus,WSBC602088965K,Specialized,Sirrus,2016,[u'Blue'],True,San Francisco,2015-12-01
63992,2012 Giant Giant Defy,EN14781,Giant,Giant Defy,2012,[u'Black'],True,"San Francisco,94158",2015-12-01
63839,2016 Masi CX Comp,30W5G00160,Masi,CX Comp,2016,[u'Orange'],True,"San Francisco,94114",2015-12-01
63738,Vitus,absent,Vitus,,,[u'Silver or Gray'],True,"Oakland,94609",2015-12-01
63698,2015 Cervélo r2,SNR2D14H00144,Cervélo,r2,2015,[u'White'],True,"San Francisco,94115",2015-11-30
63708,2015 Specialized Sirrus Sport Disc 15,C6023729835,Specialized,Sirrus Sport Disc 15,2015,[u'Black'],True,"San Francisco,94107",2015-11-30
63812,2015 Surly Straggler,M13128131,Surly,Straggler,2015,[u'Black'],True,"San Francisco,94103",2015-11-30
63910,2015 Giant Escape 2 SML BRZ,C4AL0167,Giant,Escape 2 SML BRZ,2015,[u'Silver or Gray'],True,"San Francisco,94105",2015-11-30
59831,Schwinn Fsomething,SF964721,Schwinn,Fsomething,,[u'Blue'],True,"San Francisco,CA,94103",2015-11-30
63699,2013 Surly Cross-Check,M12090767,Surly,Cross-Check,2013,[u'Black'],True,"San Francisco,94103",2015-11-29
63727,Vitus Carbon 3,absent,Vitus,Carbon 3,,[u'Black'],True,Berkeley,2015-11-29
63640,2011 Raleigh,UO7KI5238,Raleigh,,2011,[u'Green'],True,"Walnut Creek,94597",2015-11-29
63597,2014 Bianchi Lupo,NX0008321H,Bianchi,Lupo,2014,[u'Silver or Gray'],True,"San Francisco,94109",2015-11-28
63613,2015 Specialized Crosstrail Disc,WSBC606201856J,Specialized,Crosstrail Disc,2015,[u'Green'],True,"Berkeley,94703",2015-11-28
60190,Schwinn Tourist,SNMNG13A52741,Schwinn,Tourist,,[u'Silver or Gray'],True,"San Francisco,CA,94102",2015-11-28
63607,SR road bike,absent,SR,road bike,,[u'White'],True,"San Francisco,94114",2015-11-28
63605,Bertoni road bike,absent,Bertoni,road bike,,[u'White'],True,"San Francisco,94114",2015-11-28
63544,2011 Felt F95,S1HT13919,Felt,F95 ,2011,"[u'Silver or Gray', u'Red']",True,"Alameda,94501",2015-11-28
63557,2015 Linus Linus Roadster Sport 3 speed,L3E1001731,Linus,Linus Roadster Sport 3 speed,2015,[u'Orange'],True,"San Francisco,94110",2015-11-27
63530,2013 Specialized Vita,WSBC602169491H,Specialized,Vita,2013,[u'Silver or Gray'],True,"San Francisco,CA,94133",2015-11-27
63495,2015 Specialized Roubaix Expert SL4,wsbc604102332H,Specialized,Roubaix Expert SL4,2015,[u'Red'],True,"San Francisco,CA,94123",2015-11-26
63466,2014 Bianchi 53 1/2,WBK745972K,Bianchi,53 1/2,2014,[u'Green'],True,"San Francisco,94110",2015-11-25
63679,2015 Cannondale CAADX Disc 105,CM39695,Cannondale,CAADX Disc 105,2015,[u'Black'],True,"San Francisco,94117",2015-11-25
78970,2010 Pivot Mach 5.0,not sure,Pivot,Mach 5.0,2010,[u'Silver or Gray'],True,"Martinez,94553",2015-11-25
63458,2016 Kona Dew Plus,absent,Kona,Dew Plus,2016,[u'Yellow or Gold'],True,"San Francisco,CA,94115",2015-11-24
64137,2013 Specialized Ruby Compact 51cm,absent,Specialized,Ruby Compact 51cm,2013,[u'Black'],True,"San Francisco,94118",2015-11-24
64138,2015 Specialized Tarmac Expert,absent,Specialized,Tarmac Expert,2015,[u'Black'],True,"San Francisco,94118",2015-11-24
63425,1982 Trek 614,absent,Trek,614,1982,[u'Blue'],True,"Oakland,CA,94608",2015-11-23
64654,2013 Surly Big Dummy cargo bike (rear storage),M12120071,Surly,Big Dummy,2013,[u'Silver or Gray'],True,"San Francisco,CA,94103",2015-11-23
57016,2015 State Bicycle Co. Bel Aire 2.0,SBC20141235,State Bicycle Co.,Bel Aire 2.0,2015,[u'Yellow or Gold'],True,"Berkeley,CA",2015-11-23
62726,2016 Trek 7.2fx,wtu350c0339j,Trek,7.2fx,2016,[u'Black'],True,"El Cerrito,CA,94530",2015-11-23
63394,2011 Cannondale Five,I0C0123B01990,Cannondale,Five,2011,[u'Purple'],True,"San Francisco,94123",2015-11-23
63323,2006 Trek 4300 Disc,C56F2344,Trek,4300 Disc,2006,[u'Silver or Gray'],True,"Oakland,94607",2015-11-23
63294,2010 Felt F75x,F005K0146,Felt,F75x,2010,"[u'Black', u'Green', u'White']",True,"San Francisco,94115",2015-11-22
64362,2015 Trek,wtu284c0360j,Trek,,2015,[u'White'],True,"Berkeley,94705",2015-11-22
63379,2009 Kestrel Evoke SL,H30469,Kestrel,Evoke SL,2009,[u'Black'],True,"San Francisco,94105",2015-11-22
63327,1999 Cannondale CAAD3,absent,Cannondale,CAAD3,1999,"[u'Yellow or Gold', u'Black']",True,"San Francisco,94122",2015-11-22
63313,2010 Surly Long Haul Trucker,absent,Surly,Long Haul Trucker,2010,"[u'Silver or Gray', u'Black']",True,"San Francisco,94118",2015-11-22
63274,2015 Fuji Absolute 2.3,WBD229L2270K,Fuji,Absolute 2.3,2015,[u'Black'],True,"Berkeley,94702",2015-11-22
63427,Specialized Vita Sport,WSBC602057978H,Specialized,Vita Sport,,[u'Red'],True,"San Francisco,94103",2015-11-21
63290,2010 Origin8 Cane Uno,absent,Origin8,Cane Uno,2010,[u'Silver or Gray'],True,"Oakland,CA,94609",2015-11-21
63955,2005 Giant CypressDX,GY422472,Giant,CypressDX,2005,[u'Silver or Gray'],True,"Berkeley,94705",2015-11-21
63197,2015 Trek 7.5 FX,wtu089c6409j,Trek,7.5 FX,2015,[u'White'],True,"San Francisco,94110",2015-11-21
38724,2010 Traitor Ruben,560R0908049,Traitor,Ruben,2010,"[u'White', u'Black', u'Red']",True,"San Francisco,CA,94103",2015-11-20
63232,2012 Felt F85,S2ET12743,Felt,F85,2012,[u'Blue'],True,"San Francisco,94158",2015-11-20
63231,2014 Cervélo 105,SNR3C13E00649,Cervélo,105,2014,[u'Silver or Gray'],True,"San Francisco,94107",2015-11-20
63154,2014 Felt Z85,F1203K1007,Felt,Z85,2014,[u'Black'],True,"San Francisco,94114",2015-11-19
63289,1981 Trek Tri-series,absent,Trek,Tri-series,1981,[u'Silver or Gray'],True,"San Francisco,CA,94103",2015-11-19
63657,2015 Felt ZW85,f1506k1762,Felt,ZW85,2015,[u'Black'],True,"San Francisco,CA,94109",2015-11-19
63282,1993 Specialized Allez,absent,Specialized,Allez,1993,[u'Red'],True,"Oakland,94609",2015-11-19
63130,2010 Gary Fisher Wingra,WTU039C0361E,Gary Fisher,Wingra,2010,[u'Black'],True,"Oakland,94611",2015-11-19
63696,2015 Specialized Pitch 650B,WSBC606116656J,Specialized,Pitch 650B,2015,"[u'Black', u'White']",True,"San Francisco,94105",2015-11-19
63158,Peugeot Competition 500,absent,Peugeot,Competition 500,,[u'Purple'],True,"San Francisco,94114",2015-11-19
63165,2015 Giant ESCAPE 2,C53J0390,Giant,ESCAPE 2,2015,[u'Silver or Gray'],True,"San Francisco,94114",2015-11-18
63168,2009 Jamis Aurora,V89011876,Jamis,Aurora,2009,[u'Brown'],True,"Oakland,94606",2015-11-18
63198,2001 LeMond Racing Cycles Lemond Toumalet,absent,LeMond Racing Cycles,Lemond Toumalet,2001,"[u'Blue', u'Black']",True,"San Francisco,94115",2015-11-18
63134,2008 Giant Glory DH,absent,Giant,Glory DH,2008,[u'White'],True,"San Francisco,94132",2015-11-18
63050,2013 Bianchi Brava 2300 9sp Triple,absent,Bianchi,Brava 2300 9sp Triple,2013,[u'White'],True,"San Francisco,94110",2015-11-17
63063,2006 Rock Lobster Track,#267,Rock Lobster,Track,2006,[u'Black'],True,"San Francisco,94110",2015-11-17
63076,2014 SCOTT Solace,SGR01F25213050266A,SCOTT,Solace,2014,"[u'Blue', u'White']",True,"San Francisco,94117",2015-11-17
63032,Dawes Cycles Lightning,L12080906608,Dawes Cycles,Lightning,,[u'White'],True,"San Francisco,94110",2015-11-17
63070,2015 Giant Avail 5,absent,Giant,Avail 5,2015,"[u'White', u'Orange']",True,"San Francisco,94117",2015-11-16
63002,2015 Jamis Aurora Elite,WE5G00174,Jamis,Aurora Elite,2015,[u'Silver or Gray'],True,"San Francisco,94108",2015-11-15
63001,Unknown unknown,absent,Unknown,unknown,,"[u'Orange', u'Blue']",True,"San Francisco,CA,94114",2015-11-15
62984,Marin Bikes Mill Valley Alph,F573GSB036,Marin Bikes,Mill Valley Alph,,[u'Black'],True,"San Francisco,94109",2015-11-15
62929,Cannondale Quick Sl 2,EN14764,Cannondale,Quick Sl 2,,[u'Blue'],True,"San Francisco,CA,94102",2015-11-15
62928,Cannondale Quick Sl 2,EM27749,Cannondale,Quick Sl 2,,[u'Blue'],True,"San Francisco,CA,94102",2015-11-15
62885,2015 Giant Escape 2,C4AD8000,Giant,Escape 2,2015,[u'Silver or Gray'],True,"San Francisco,CA,94103",2015-11-15
61564,2015 Mission Bicycles Sutro,M15051889,Mission Bicycles,Sutro,2015,[u'Black'],True,"Sausalito,CA,94965",2015-11-14
62889,2016 Diamondback Airen,U155K09910,Diamondback,Airen,2016,[u'Silver or Gray'],True,"San Francisco,CA,94109",2015-11-14
63049,2015 Specialized Sirrus Elite Carbon Disc,60410042K,Specialized,Sirrus Elite Carbon Disc,2015,"[u'Black', u'Blue']",True,"San Francisco,94112",2015-11-14
62890,2016 Diamondback Haanjo,U155K17100,Diamondback,Haanjo,2016,[u'Red'],True,"San Francisco,94109",2015-11-14
62789,2011 Specialized Vita Elite,WSBC602357518F,Specialized,Vita Elite,2011,"[u'Black', u'Pink']",True,"San Francisco,94158",2015-11-13
62895,Bianchi Lupo,WBK7341464,Bianchi,Lupo,,[u'Silver or Gray'],True,"San Francisco,CA",2015-11-13
62782,"1973 Peugeot Road/Touring 27""",absent,Peugeot,"Road/Touring 27""",1973,[u'White'],True,"San Francisco,94131",2015-11-13
62705,2014 Marin Bikes Kentfield CS2,HA14652LSM027,Marin Bikes,Kentfield CS2,2014,[u'White'],True,"San Francisco,94110",2015-11-12
62815,2015 Raleigh Cadent 2,U145K06978,Raleigh,Cadent 2,2015,[u'Silver or Gray'],True,"San Francisco,94117",2015-11-12
62878,2012 Specialized Daily 2 Step-Through,WSBC606028813G,Specialized,Daily 2 Step-Through,2012,[u'Blue'],True,"San Francisco,94109",2015-11-11
62869,2011 Ibis Mojo SL,10M2393/SA10Z469,Ibis,Mojo SL,2011,[u'Black'],True,"San Francisco,94117",2015-11-11
62870,2011 Giant Defy 1,GU0E3951,Giant,Defy 1,2011,[u'Black'],True,"San Francisco,94117",2015-11-11
62847,2009 Specialized Sirrus,absent,Specialized,Sirrus,2009,[u'Black'],True,"Oakland,94618",2015-11-11
62871,2011 Giant Avail 1 (Navy Blue/ White/ Silver),absent,Giant,Avail 1 (Navy Blue/ White/ Silver),2011,[u'Blue'],True,"San Francisco,94117",2015-11-11
62944,2014 Marin Bikes Muirwoods 29er,FA14624KEF019,Marin Bikes,Muirwoods 29er,2014,[u'Black'],True,"San Francisco,CA,94102",2015-11-11
52966,2015 Specialized Sirrus Sport,wsbc602396042j,Specialized,Sirrus Sport,2015,[u'Black'],True,"Pleasant Hill,CA,94523",2015-11-11
62674,2015 Trek District 8,WTU286CS0386J,Trek,District 8,2015,[u'Orange'],True,"Oakland,CA,94612",2015-11-11
62660,2015 Trek 200 SERIES ALPHA ALUMINUM,SWTU30G0219K,Trek,200 SERIES ALPHA ALUMINUM,2015,"[u'Silver or Gray', u'Pink']",True,"San Francisco,CA,94123",2015-11-10
51442,Specialized Allez A1,NK9K1981,Specialized,Allez A1,,"[u'White', u'Silver or Gray', u'Red']",True,"Berkeley,CA,94704",2015-11-10
62590,2013 Soma Smoothie SS,cc130451,Soma,Smoothie SS,2013,[u'Silver or Gray'],True,"San Francisco,94118",2015-11-10
62581,Raleigh,ex150300109,Raleigh,,,[u'Black'],True,"Berkeley,CA,94704",2015-11-10
51442,Specialized Allez A1,NK9K1981,Specialized,Allez A1,,"[u'White', u'Silver or Gray', u'Red']",True,"Berkeley,CA,94704",2015-11-10
61468,2014 Trek Lexa SLX (Compact or Triple),WTU192G5866G,Trek,Lexa SLX (Compact or Triple),2014,[u'Black'],True,"San Francisco,CA,94122",2015-11-10
62524,2015 Trek LEXA S C,WTU342C7037H,Trek,LEXA S C,2015,[u'Blue'],True,"San Francisco,94110",2015-11-09
63835,"2015 Marin Bikes Cortina, T3 CX 700C, 520FA",FA15484CQ2278,Marin Bikes,"Cortina, T3 CX 700C, 520FA",2015,[u'Black'],True,"San Francisco,94111",2015-11-09
62525,2015 Specialized Roubaix SL4 Comp Disc,WSBC615008280J,Specialized,Roubaix SL4 Comp Disc,2015,[u'Black'],True,"San Francisco,94110",2015-11-09
62555,2014 Crew District,14020633,Crew,District,2014,[u'Black'],True,"San Francisco,94124",2015-11-09
62535,2014 Cannondale Quick Sl 3,FM47871,Cannondale,Quick Sl 3,2014,[u'White'],True,"Berkeley,94703",2015-11-09
62489,2015 PUBLIC bikes R16,#WZ5C00615,PUBLIC bikes,R16,2015,[u'Blue'],True,"San Francisco,94123",2015-11-09
63352,2015 Cannondale Synapse,AM58246,Cannondale,Synapse,2015,[u'Black'],True,San Francisco,2015-11-09
62504,2013 Cannondale Synapse hi mod ultegra,jm61822,Cannondale,Synapse hi mod ultegra,2013,[u'White'],True,"San Francisco,94131",2015-11-09
62586,2000 Soulcraft Cyclocross,SOUL 37,Soulcraft,Cyclocross,2000,[u'Black'],True,"San Francisco,CA,94105",2015-11-09
62420,2014 Bianchi Impulso 105 Compact,WBK731841K,Bianchi,Impulso 105 Compact,2014,[u'Black'],True,"San Francisco,94122",2015-11-08
62385,Schwinn S2280B,038675228023,Schwinn,S2280B,,[u'Black'],True,"Berkeley,94709",2015-11-08
62367,2015 Felt V95f,S5LT08402,Felt,V95f,2015,[u'Black'],True,San Francisco,2015-11-08
62397,2009 Gary Fisher HiFi Pro 29,W139817,Gary Fisher,HiFi Pro 29,2009,[u'Blue'],True,"Oakland,CA,94611",2015-11-07
62584,2015 Felt 9E,F1511L1541,Felt,9E,2015,[u'Black'],True,"San Francisco,94123",2015-11-07
62370,2013 Cannondale Supersix 3 Ultegra,KM73799,Cannondale,Supersix 3 Ultegra,2013,[u'White'],True,"San Francisco,94122",2015-11-07
62344,2003 Cannondale Road Warrior 700 HeadShok,absent,Cannondale,Road Warrior 700 HeadShok,2003,[u'Silver or Gray'],True,"Oakland,94611",2015-11-07
62500,2013 Bianchi Infinito 105,WBK442132E,Bianchi,Infinito 105,2013,"[u'White', u'Black', u'Teal']",True,"San Francisco,94131",2015-11-07
62321,2013 Masi UH Fixed,C91008302,Masi,UH Fixed,2013,"[u'Yellow or Gold', u'Red', u'Brown']",True,"San Francisco,CA,94114",2015-11-06
62324,Specialized Secteur Sport Compact,WSBC602063301F,Specialized,Secteur Sport Compact,,[u'Silver or Gray'],True,"San Francisco,CA",2015-11-06
62305,2011 Trek 1.5,181-2193,Trek,1.5,2011,[u'Black'],True,"San Francisco,94123",2015-11-06
62310,2002 Bianchi Imola,absent,Bianchi,Imola,2002,[u'Black'],True,"San Francisco,94104",2015-11-06
62312,Fuji 3.0 Cross,IF00905818,Fuji,3.0 Cross,,[u'White'],True,"San Francisco,94114",2015-11-06
62851,2016 Motobecane Gigi Tour,018 US07US585MC50,Motobecane,Gigi Tour,2016,[u'White'],True,"San Francisco,94103",2015-11-05
63803,2013 Novara Forza,U120Y09016,Novara,Forza,2013,[u'White'],True,"Castro Valley,CA,94546",2015-11-05
62274,2016 Cannondale Bad Boy 4,AM17290,Cannondale,Bad Boy 4,2016,[u'Black'],True,"San Francisco,CA",2015-11-05
64556,2008 Cannondale F4,SF35599,Cannondale,F4,2008,[u'Silver or Gray'],True,San Francisco,2015-11-05
62236,2014 Specialized M,wsb660213213Li,Specialized,M,2014,[u'White'],True,"Hayward,94544",2015-11-05
62290,Schwinn Traveller,absent,Schwinn,Traveller,,[u'Blue'],True,"Oakland,CA,94608",2015-11-05
62244,2014 Specialized Ruby Comp,WSBC6140109801,Specialized,Ruby Comp,2014,[u'Black'],True,"San Francisco,94158",2015-11-04
62201,2014 Bianchi Axis,absent,Bianchi,Axis,2014,[u'Teal'],True,"Oakland,94610",2015-11-04
62180,1974 Schwinn Speedster,LJ566935,Schwinn,Speedster,1974,[u'Red'],True,"Oakland,CA,94606",2015-11-03
62379,1970 Royce Union,absent,Royce Union,,1970,[u'Brown'],True,"Oakland,94609",2015-11-03
62179,1994 Klein Bikes Quantum Race,absent,Klein Bikes,Quantum Race,1994,"[u'Green', u'Purple']",True,"Daly City,94014",2015-11-03
62082,1993 Chris Chance Yo Eddy Yo eddy,absent,Chris Chance Yo Eddy,Yo eddy,1993,[u'Yellow or Gold'],True,"Oakland,94608",2015-11-03
62175,Breezer Downtown 20.5,WBD061L0015K,Breezer,Downtown 20.5,,[u'Green'],True,"San Francisco,94103",2015-11-03
62119,2011 Xtracycle,absent,Xtracycle,,2011,[u'Red'],True,"Oakland,94608",2015-11-03
62186,Mongoose Malus,absent,Mongoose,Malus,,[u'Silver or Gray'],True,"San Francisco,94104",2015-11-03
62077,2011 Trek 7.3 FX Disc,absent,Trek,7.3 FX Disc,2011,[u'Silver or Gray'],True,"San Francisco,CA,94107",2015-11-02
54514,2015 Soma Double Cross,TSFEDW0051,Soma,Double Cross,2015,[u'Black'],True,"San Francisco,CA,94104",2015-11-02
62501,2008 Giant OCR C3,GL7A557,Giant,OCR C3,2008,[u'Black'],True,"San Francisco,94107",2015-11-02
62058,2010 Cannondale Caad9 6,U103894,Cannondale,Caad9 6,2010,[u'White'],True,"San Francisco,94105",2015-11-02
62493,2012 Specialized Vita,absent,Specialized,Vita,2012,"[u'Black', u'Pink']",True,"San Francisco,CA",2015-11-01
62483,Specialized Mountain Bike,M5G I56 409,Specialized,Mountain Bike,,[u'Silver or Gray'],True,"San Francisco,94103",2015-11-01
61953,2006 Giant trance,absent,Giant,trance,2006,[u'Brown'],True,"Berkeley,94710",2015-11-01
61926,Cannondale CAAD,ICB 03739 2272 FL5Wx,Cannondale,CAAD,,[u'Black'],True,San Francisco,2015-10-31
61789,2012 Specialized Roubaix Elite Apex Compact,WSBC615000769H,Specialized,Roubaix Elite Apex Compact,2012,[u'Black'],True,"San Francisco,94109",2015-10-30
61896,2014 Cannondale Synapse 6 Tiagra,IM71784,Cannondale,Synapse 6 Tiagra,2014,[u'Black'],True,"San Francisco,94107",2015-10-30
61938,2016 Specialized Sirrus Elite Carbon,WSBC604106563K,Specialized,Sirrus Elite Carbon,2016,"[u'Black', u'Red']",True,"San Francisco,94107",2015-10-29
61732,2014 Motobecane Mirage Tour,US07US446MB50,Motobecane,Mirage Tour,2014,[u'Orange'],True,"San Francisco,94118",2015-10-29
61779,Marin Bikes Mountain bike,C413ESE015,Marin Bikes,Mountain bike,,[u'Silver or Gray'],True,"San,CA,94110",2015-10-29
61658,2003 Specialized Rockhopper FSR Comp,absent,Specialized,Rockhopper FSR Comp,2003,[u'White'],True,"San Francisco,94105",2015-10-28
61988,Colnago Asso,absent,Colnago,Asso,,[u'Black'],True,"San Francisco,94116",2015-10-28
42169,2003 Klein Bikes Q Carbon Team,WL3051287,Klein Bikes,Q Carbon Team,2003,[u'Orange'],True,"Berkeley,CA,94705",2015-10-28
61667,2013 Soma Buena Vista,absent,Soma,Buena Vista,2013,[u'White'],True,"San Francisco,94123",2015-10-28
61724,2015 Cannondale Bad Boy 3 Large BBQ,EM18947,Cannondale,Bad Boy 3 Large BBQ,2015,[u'Black'],True,"San Francisco,94105",2015-10-28
61666,2009 Masi Speciale Commuter,absent,Masi,Speciale Commuter,2009,[u'Blue'],True,"San Francisco,94123",2015-10-28
61674,Specialized Ruby Sport,WSBC614007983I,Specialized,Ruby Sport,,[u'Silver or Gray'],True,"San Francisco,CA,94103",2015-10-28
39061,2015 Trek 7.3,WTU337C5853H,Trek,7.3,2015,[u'Black'],True,"Berkeley,CA,94703",2015-10-28
61635,Cannondale,GM86086,Cannondale,,,[u'Black'],True,"San Francisco,94123",2015-10-27
61611,2011 Bianchi Volpe,DX0053355F,Bianchi,Volpe,2011,[u'Yellow or Gold'],True,"San Francisco,94110",2015-10-27
61526,1998 GT Bicycles Avalanche,absent,GT Bicycles,Avalanche,1998,"[u'White', u'Black', u'Red']",True,"Oakland,94610",2015-10-26
61573,2012 Cannondale CAAD 10 105,NM29593,Cannondale,CAAD 10 105,2012,[u'Black'],True,San Francisco,2015-10-26
62281,2013 Specialized Tricross Elite Disc Compact,WSBC602258431I,Specialized,Tricross Elite Disc Compact,2013,[u'Silver or Gray'],True,"San Francisco,94110",2015-10-26
61924,2015 Giant Escape 3 Men's,C74V0891,Giant,Escape 3 Men's,2015,[u'Silver or Gray'],True,"Lafayette,94549",2015-10-26
61594,2013 Stradalli Cycles Salerno,absent,Stradalli Cycles,Salerno,2013,[u'Black'],True,"San Francisco,CA,94105",2015-10-26
61595,2006 Giant TCR Limited,e510415,Giant,TCR Limited,2006,"[u'White', u'Black']",True,"San Francisco,94110",2015-10-26
61568,SE Bikes Lager,109j,SE Bikes,Lager,,"[u'Blue', u'Black']",True,"San Francisco,CA,94103",2015-10-26
61450,Maruishi RX-105,absent,Maruishi,RX-105,,"[u'Blue', u'Yellow or Gold']",True,"San Francisco,94107",2015-10-25
61484,2012 Cervélo S2,absent,Cervélo,S2,2012,"[u'Black', u'Red']",True,"San Francisco,CA,94104",2015-10-25
72734,2016 n/a - Hand Built Carbon Tubes / Steel Welded Lugs,n/a,n/a - Hand Built,Carbon Tubes / Steel Welded Lugs,2016,[u'Black'],True,"San Francisco,CA",2015-10-25
61534,2008 Bianchi Volpe,734136B,Bianchi,Volpe,2008,[u'Yellow or Gold'],True,"San Francisco,94103",2015-10-25
61482,2015 Diamondback,DAA14E002503,Diamondback,,2015,[u'White'],True,"Berkeley,CA,94704",2015-10-25
61518,2012 Felt F6,F205D1616,Felt,F6,2012,"[u'Black', u'Yellow or Gold']",True,"San Francisco,94104",2015-10-25
61481,2012 Trek 13.5L,WTU162CO296F,Trek,13.5L,2012,[u'Silver or Gray'],True,"San Francisco,94123",2015-10-25
61687,2015 SCOTT Scale,STM20A20S1404120F,SCOTT,Scale,2015,"[u'White', u'Red', u'Blue']",True,"San Francisco,94132",2015-10-24
61431,2013 Cannondale Synapse,absent,Cannondale,Synapse,2013,"[u'Black', u'Teal']",True,"San Francisco,94102",2015-10-24
61452,2013 Motobecane,DD12F00540,Motobecane,,2013,[u'Blue'],True,"San Francisco,94131",2015-10-24
61451,2013 Motobecane,17C29M02,Motobecane,,2013,[u'Blue'],True,"San Francisco,94131",2015-10-24
61319,2014 Breezer Greenway Elite,wbd317l0366j,Breezer,Greenway Elite,2014,[u'Blue'],True,San Francisco,2015-10-24
61840,2015 Felt Z95,F1506K2240,Felt,Z95,2015,"[u'Black', u'Red']",True,"Walnut Creek,94596",2015-10-23
61399,2015 Specialized secteur triple,WSBC602148403J,Specialized,secteur triple,2015,[u'Black'],True,"Berkeley,94707",2015-10-23
61377,2008 Electra Coaster,WN8K02901,Electra,Coaster,2008,[u'Black'],True,"2531 Blanding Ave,94501",2015-10-23
61494,2004 Giant OCR1,GZ4G4522,Giant,OCR1,2004,"[u'Silver or Gray', u'Pink']",True,"Oakland,94610",2015-10-22
61780,Maserati M,absent,Maserati,M,,[u'Green'],True,"San Francisco,94110",2015-10-22
61633,2015 Fuji Touring,WDB019L0094K,Fuji,Touring ,2015,[u'Green'],True,"San Francisco,94107",2015-10-22
61159,2013 Unknown Transito Gentil,absent,Unknown,Transito Gentil,2013,[u'Blue'],True,San Francisco,2015-10-21
60987,Linus Roadster,absent,Linus,Roadster,,[u'Green'],True,"Berkeley,94705",2015-10-20
62211,2015 Santa Cruz Bantam,A40536958,Santa Cruz,Bantam,2015,[u'Black'],True,"Oakland,94602",2015-10-19
